address,code,Latitude,Longitude
Санкт-Петербург Шпалерная ул 10,Арка: 2016 Код: 2016,59.948723,30.344923
Санкт-Петербург Шпалерная ул 10 п1 2,Арка: 2016 ,59.948723,30.344923
Санкт-Петербург Шпалерная ул 28,Код: *#423,59.949237,30.352935
Санкт-Петербург Шпалерная ул 28 п1,Код: *#423 *#4230,59.949237,30.352935
Санкт-Петербург Шпалерная ул 28 п2,Код: #4230,59.949237,30.352935
Санкт-Петербург Шпалерная ул 28 п3,Код: *#423,59.949237,30.352935
Санкт-Петербург Шпалерная ул 3 п7,Код: #5795,59.947788,30.343266
Санкт-Петербург Шпалерная ул 32 п1,Код: 2308в,59.949234,30.355379
Санкт-Петербург Шпалерная ул 32 п4,Код: *3032#,59.949234,30.355379
Санкт-Петербург Шпалерная ул 39,Код: *0807#,59.948656,30.360474
Санкт-Петербург Шпалерная ул 42 п1,Код: 1в8 1в7,59.949089,30.366075
Санкт-Петербург Шпалерная ул 42 п2,Код: 2#14,59.949089,30.366075
Санкт-Петербург Шпалерная ул 42 п3,Арка: 3#36 Код: 38 3в31 3*31,59.949089,30.366075
Санкт-Петербург Шпалерная ул 44А п1,Код: 1в1980,59.948935,30.366043
Санкт-Петербург Шпалерная ул 44Б п1,Код: 12в345 #1703,59.948935,30.366043
Санкт-Петербург Шпалерная ул 44а п1,Арка: 1в1980 ,59.948935,30.366043
Санкт-Петербург Шпалерная ул 44б п2,Код: #1703,59.948935,30.366043
Санкт-Петербург Шпалерная ул 5 п1,Код: #1945,59.947897,30.343861
Санкт-Петербург Шпалерная ул 60,Код: в190вв,59.949219,30.37962
Санкт-Петербург Шпалерная ул 7 п2,Код: 02018в,59.948091,30.343965
Санкт-Петербург Штурманская ул 18 п1,Код: 12в345,59.812887,30.302851
Санкт-Петербург Шуваловский пр 41к1,Код: в625вв,60.030631,30.24156
Санкт-Петербург Шуваловский пр 74к2 п1,Код: 74в2,60.005194,30.199643
Санкт-Петербург Шуваловский пр 74к2 п2,Код: #1945,60.005194,30.199643
Санкт-Петербург Щербаков пер 13 п2,Код: 2580в,59.928462,30.342823
Санкт-Петербург Щербаков пер 7,Арка: 09467 Код: 5825,59.928589,30.341512
Санкт-Петербург Энгельса проезд 149к1к149к1,Код: 258,60.070516,30.34919
Санкт-Петербург Южное шоссе 47к4 п1,Код: в66666в,59.859193,30.413129
Санкт-Петербург Южное шоссе 51к3 п1,Код: 1,59.857982,30.411573
Санкт-Петербург Южное шоссе 55к5ке,Код: 2#001 5#403,59.862311,30.412964
Санкт-Петербург Южное шоссе 60,Код: 88#987в,59.863294,30.414723
Санкт-Петербург Юнтоловский пр 42к2,Код: в2021в,60.03249,30.135707
Санкт-Петербург Юнтоловский пр 42к2 п1,Код: #2021#,60.03249,30.135707
Санкт-Петербург Юнтоловский пр 42к2 п2,Код: в2021в,60.03249,30.135707
Санкт-Петербург Юнтоловский пр 42к2с1,Код: в2021в,60.03249,30.135707
Санкт-Петербург Юнтоловский пр 45к1,Код: 4501в,60.030763,30.138423
Санкт-Петербург Юнтоловский пр 45к1 п1,Код: 4501в,60.030763,30.138423
Санкт-Петербург Юнтоловский пр 45к1с1 п1,Код: 4501,60.030763,30.138423
Санкт-Петербург Юнтоловский пр 45к2 п1,Код: #4230,60.031005,30.139327
Санкт-Петербург Юнтоловский пр 45к5с1,Код: в2021в,60.030763,30.138423
Санкт-Петербург Юнтоловский пр 47к1 п1,Код: 3131в,60.031712,30.139762
Санкт-Петербург Юнтоловский пр 47к2,Код: #0#,60.030751,30.140642
Санкт-Петербург Юнтоловский пр 47к2 п1,Код: #0#,60.030751,30.140642
Санкт-Петербург Юнтоловский пр 47к2 п2,Код: #0#,60.030751,30.140642
Санкт-Петербург Юнтоловский пр 47к2 п3,Код: #0#,60.030751,30.140642
Санкт-Петербург Юнтоловский пр 47к3,Код: 37в1,60.030944,30.141604
Санкт-Петербург Юнтоловский пр 49к5,Код: в1950в,60.030291,30.144647
Санкт-Петербург Юнтоловский пр 49к5 п5,Код: в8565в,60.030291,30.144647
Санкт-Петербург Юнтоловский пр 49к7,Код: #4230,60.029294,30.145434
Санкт-Петербург Юнтоловский пр 49к7 п4,Код: #4230,60.029294,30.145434
Санкт-Петербург Юнтоловский пр 51к1 п3,Код: #1962,60.032834,30.144008
Санкт-Петербург Юнтоловский пр 51к1 п6,Код: #2104,60.032834,30.144008
Санкт-Петербург Юнтоловский пр 51к1с1,Код: #2104,60.032585,30.143496
Санкт-Петербург Юнтоловский пр 51к1с1 п6,Код: #2104,60.032585,30.143496
Санкт-Петербург Юнтоловский пр 51к3 п3,Код: #4230,60.032115,30.145524
Санкт-Петербург Юнтоловский пр 53к2с1,Код: #2,60.033932,30.144581
Санкт-Петербург Юнтоловский пр 53к3 п4,Код: #1234,60.032203,30.147932
Санкт-Петербург Яковлевский пер 11,Код: 369,59.87289,30.325692
Санкт-Петербург Яковлевский пер 6,Код: #30,59.874077,30.324248
Санкт-Петербург Яковлевский пер 7,Код: 96,59.873765,30.325079
Санкт-Петербург Якорная ул 3 п1,Код: 123,59.942105,30.416041
Санкт-Петербург Якорная ул 3 п2,Код: 59,59.942105,30.416041
Санкт-Петербург Якорная ул 7 п1,Код: 7в1453,59.94249,30.421924
Санкт-Петербург Ярослава Гашека ул 13к3к13к3 п2,Код: 349#,59.835791,30.403144
Санкт-Петербург Ярославский проезд 37к37,Код: 123,60.018749,30.318961
Санкт-Петербург Ярославский пр 27,Код: 18#,60.013432,30.322278
Санкт-Петербург Ярославский пр 27 п2,Код: #40 40#,60.013432,30.322278
Санкт-Петербург Ярославский пр 39,Код: #4230,60.015906,30.320767
Санкт-Петербург Ярославский пр 39 п1,Код: #4230,60.015906,30.320767
Санкт-Петербург Ярославский пр 62 п3,Код: 48в518,60.024429,30.316176
Санкт-Петербург Ярославский пр 63 п1,Код: 1в14 1в26 1в38 1в28 1в10 1в7 1в46 1#28,60.020919,30.318721
Санкт-Петербург Ярославский пр 63 п2,Код: 1в51 1в62 1в7070 1в48,60.020919,30.318721
Санкт-Петербург Ярославский пр 95,Код: #4230,60.0276,30.316224
Санкт-Петербург Ясная ул 4 п1,Код: #1100,59.831467,29.949946
Санкт-Петербург Ясная ул 4к3 п2,Код: #4101,59.831467,29.949946
Санкт-Петербург Яхтенная ул  п3,Код: в147в,59.996743,30.22023
Санкт-Петербург Яхтенная ул 1к1,Код: в252вв,59.984067,30.215446
Санкт-Петербург Яхтенная ул 2к1,Код: 50577в,59.984129,30.212947
Санкт-Петербург Яхтенная ул 2к1 п1,Код: 49906,59.984129,30.212947
Санкт-Петербург Яхтенная ул 2к1 п8,Код: 23592в,59.984129,30.212947
Санкт-Петербург Яхтенная ул 30к2 п1,Код: 1в102 2в118 1#42,60.002315,30.220737
Санкт-Петербург Яхтенная ул 30к4 п0,Код: 2в173,60.002659,30.218143
Санкт-Петербург Яхтенная ул 30к4 п1,Код: 2в124 2в173 2в208 2в128 2в134 1в106106 2в183 2в135 2в192 2в158 2в131 1в103 1в90 2в147 2в126 2в204 2в117 2#151 2#173 2#182 2#137,60.002659,30.218143
Санкт-Петербург Яхтенная ул 32к2 п1,Код: 1в44 2в149 1в11 1в14 2в116 2*116 1в88 2в170 1в53 1#101,60.003037,30.221233
Санкт-Петербург Яхтенная ул 32к4 п1,Код: 1в90 1в61 1в96 2в145 1в3333 1в35 1в111,60.003385,30.218601
Санкт-Петербург Яхтенная ул 32к4ку,Код: 32в4,59.996743,30.22023
Санкт-Петербург Яхтенная ул 33к1 п2,Код: #1389,60.006788,30.226778
Санкт-Петербург Яхтенная ул 37 п1,Код: 53797в,60.007926,30.227291
Санкт-Петербург Яхтенная ул 42,Код: *93#,60.007879,30.22524
Санкт-Петербург Яхтенная ул 42 п2,Код: *93#,60.007879,30.22524
Санкт-Петербург аллея Поликарпова 3к1 п2,Код: 12в345,60.008546,30.290407
Санкт-Петербург бульвар Александра Грина 1,Код: 714в6 700в8в 692в19,59.936526,30.203995
Санкт-Петербург бульвар Александра Грина 3ке п1,Код: 453,59.936526,30.203995
Санкт-Петербург бульвар Головнина 10 п728,Код: #728,59.936695,30.199838
Санкт-Петербург бульвар Красных Зорь 2,Код: #1,59.868351,30.436334
Санкт-Петербург бульвар Красных Зорь 6 п1,Код: в41в1410,59.870862,30.444732
Санкт-Петербург бульвар Менделеева 11к1 п2,Код: #4230,59.859436,30.239313
Санкт-Петербург бульвар Новаторов 1,Код: #9999,59.847225,30.267749
Санкт-Петербург бульвар Новаторов 1 п2,Код: #9999 #9999,59.85357,30.267136
Санкт-Петербург бульвар Новаторов 106,Код: 348,59.841095,30.25091
Санкт-Петербург бульвар Новаторов 116 п1,Код: 289,59.841434,30.247307
Санкт-Петербург бульвар Новаторов 116 п2,Код: 190,59.841434,30.247307
Санкт-Петербург бульвар Новаторов 116 п3,Арка: 230 Код: 201,59.841434,30.247307
Санкт-Петербург бульвар Новаторов 116 п4,Код: 347,59.841434,30.247307
Санкт-Петербург бульвар Новаторов 2 п2,Код: *#6321,59.853572,30.269553
Санкт-Петербург бульвар Новаторов 20 п2,Код: *0910,59.84892,30.273308
